InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Month,Total cost
C564964,22637,PIGGY BANK RETROSPOT ,-1,8/31/2011 15:00,2.55,17315,United Kingdom,8,-2.55
C564964,22697,GREEN REGENCY TEACUP AND SAUCER,-1,8/31/2011 15:00,2.95,17315,United Kingdom,8,-2.95
C564964,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,8/31/2011 15:00,2.95,17315,United Kingdom,8,-2.95
C564964,23301,GARDENERS KNEELING PAD KEEP CALM ,-1,8/31/2011 15:00,1.65,17315,United Kingdom,8,-1.65
C564971,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,8/31/2011 15:29,9.95,13466,United Kingdom,8,-9.95
C564996,20726,LUNCH BAG WOODLAND,-1,8/31/2011 16:10,1.65,17677,United Kingdom,8,-1.65
C564997,21705,BAG 500g SWIRLY MARBLES,-7,8/31/2011 16:13,1.45,15625,United Kingdom,8,-10.15
C564998,23343,JUMBO BAG VINTAGE CHRISTMAS ,-20,8/31/2011 16:14,2.08,17581,United Kingdom,8,-41.6
C565001,22767,TRIPLE PHOTO FRAME CORNICE ,-4,8/31/2011 16:23,9.95,17675,United Kingdom,8,-39.8
C565016,22147,FELTCRAFT BUTTERFLY HEARTS,-6,8/31/2011 16:28,1.45,15764,United Kingdom,8,-8.7
C565016,85053,FRENCH ENAMEL CANDLEHOLDER,-1,8/31/2011 16:28,2.1,15764,United Kingdom,8,-2.1
C565016,23168,CLASSIC CAFE SUGAR DISPENSER,-1,8/31/2011 16:28,1.25,15764,United Kingdom,8,-1.25
C565023,22988,SOLDIERS EGG CUP ,-24,8/31/2011 16:30,1.06,12901,United Kingdom,8,-25.44
C565025,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,8/31/2011 16:32,4.95,13050,United Kingdom,8,-4.95
C565025,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,8/31/2011 16:32,2.95,13050,United Kingdom,8,-5.9
C565026,85023B,EAU DE NILE JEWELLED PHOTOFRAME,-72,8/31/2011 16:34,2.1,13694,United Kingdom,8,-151.2
C565044,23215,JINGLE BELL HEART ANTIQUE SILVER,-120,8/31/2011 17:02,1.79,12931,United Kingdom,8,-214.8
C565044,22493,PAINT YOUR OWN CANVAS SET,-160,8/31/2011 17:02,1.45,12931,United Kingdom,8,-232
C565044,22191,IVORY DINER WALL CLOCK,-318,8/31/2011 17:02,7.65,12931,United Kingdom,8,-2432.7
C565044,21731,RED TOADSTOOL LED NIGHT LIGHT,-126,8/31/2011 17:02,1.45,12931,United Kingdom,8,-182.7
C565044,21479,WHITE SKULL HOT WATER BOTTLE ,-144,8/31/2011 17:02,3.39,12931,United Kingdom,8,-488.16
C565044,20829,GLITTER HANGING BUTTERFLY STRING,-113,8/31/2011 17:02,1.69,12931,United Kingdom,8,-190.97
C565044,11001,ASSTD DESIGN RACING CAR PEN,-180,8/31/2011 17:02,1.27,12931,United Kingdom,8,-228.6
C565050,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,8/31/2011 17:10,1.95,12381,Norway,8,-1.95
C565050,23198,PANTRY MAGNETIC  SHOPPING LIST,-10,8/31/2011 17:10,1.45,12381,Norway,8,-14.5
C565050,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,8/31/2011 17:10,4.95,12381,Norway,8,-9.9
C565050,21791,VINTAGE HEADS AND TAILS CARD GAME ,-12,8/31/2011 17:10,1.25,12381,Norway,8,-15
C565077,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-3,8/31/2011 17:31,1.45,17451,United Kingdom,8,-4.35
C565077,22189,CREAM HEART CARD HOLDER,-1,8/31/2011 17:31,3.95,17451,United Kingdom,8,-3.95
C565077,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,8/31/2011 17:31,4.15,17451,United Kingdom,8,-4.15
C565077,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-12,8/31/2011 17:31,1.45,17451,United Kingdom,8,-17.4
C565085,23079,TOADSTOOL BEDSIDE LIGHT ,-2,9/1/2011 9:40,8.95,12474,Germany,9,-17.9
C565089,22553,PLASTERS IN TIN SKULLS,-12,9/1/2011 10:27,1.65,12645,Germany,9,-19.8
C565140,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,9/1/2011 12:56,2.95,17841,United Kingdom,9,-2.95
C565140,20725,LUNCH BAG RED RETROSPOT,-1,9/1/2011 12:56,1.65,17841,United Kingdom,9,-1.65
C565140,22429,ENAMEL MEASURING JUG CREAM,-1,9/1/2011 12:56,4.25,17841,United Kingdom,9,-4.25
C565215,21581,SKULLS  DESIGN  COTTON TOTE BAG,-12,9/1/2011 17:22,2.25,16474,United Kingdom,9,-27
C565227,85053,FRENCH ENAMEL CANDLEHOLDER,-1,9/2/2011 9:06,2.1,12708,Germany,9,-2.1
C565237,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,9/2/2011 9:47,2.95,14299,United Kingdom,9,-23.6
C565237,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,9/2/2011 9:47,4.95,14299,United Kingdom,9,-4.95
C565237,23245,SET OF 3 REGENCY CAKE TINS,-2,9/2/2011 9:47,4.95,14299,United Kingdom,9,-9.9
C565237,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,9/2/2011 9:47,4.95,14299,United Kingdom,9,-4.95
C565237,23244,ROUND STORAGE TIN VINTAGE LEAF,-3,9/2/2011 9:47,1.95,14299,United Kingdom,9,-5.85
C565284,23245,SET OF 3 REGENCY CAKE TINS,-2,9/2/2011 11:31,4.95,12471,Germany,9,-9.9
C565284,23241,TREASURE TIN GYMKHANA DESIGN,-1,9/2/2011 11:31,2.08,12471,Germany,9,-2.08
C565284,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,9/2/2011 11:31,1.45,12471,Germany,9,-1.45
C565284,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,9/2/2011 11:31,1.45,12471,Germany,9,-1.45
C565284,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,9/2/2011 11:31,1.25,12471,Germany,9,-1.25
C565284,23236,STORAGE TIN VINTAGE DOILY ,-1,9/2/2011 11:31,2.89,12471,Germany,9,-2.89
C565284,22423,REGENCY CAKESTAND 3 TIER,-6,9/2/2011 11:31,10.95,12471,Germany,9,-65.7
C565290,22307,GOLD MUG BONE CHINA TREE OF LIFE,-24,9/2/2011 11:46,1.25,16092,United Kingdom,9,-30
C565294,20981,12 PENCILS TALL TUBE WOODLAND,-12,9/2/2011 12:00,0.85,12423,Belgium,9,-10.2
C565305,40001,WHITE BAMBOO RIBS LAMPSHADE,-9,9/2/2011 12:18,0.64,15311,United Kingdom,9,-5.76
C565305,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,9/2/2011 12:18,0.85,15311,United Kingdom,9,-1.7
C565323,21658,GLASS  BEURRE DISH,-1,9/2/2011 13:16,3.95,14606,United Kingdom,9,-3.95
C565323,47566,PARTY BUNTING,-1,9/2/2011 13:16,4.95,14606,United Kingdom,9,-4.95
C565323,21481,FAWN BLUE HOT WATER BOTTLE,-1,9/2/2011 13:16,3.75,14606,United Kingdom,9,-3.75
C565379,85099B,JUMBO BAG RED RETROSPOT,-1,9/2/2011 15:17,2.08,14415,United Kingdom,9,-2.08
C565379,23184,BULL DOG BOTTLE OPENER,-1,9/2/2011 15:17,4.95,14415,United Kingdom,9,-4.95
C565382,CRUK,CRUK Commission,-1,9/2/2011 15:45,13.01,14096,United Kingdom,9,-13.01
C565402,22197,POPCORN HOLDER,-2,9/2/2011 17:51,0.85,16401,United Kingdom,9,-1.7
C565402,20725,LUNCH BAG RED RETROSPOT,-2,9/2/2011 17:51,1.65,16401,United Kingdom,9,-3.3
C565403,22156,HEART DECORATION WITH PEARLS ,-36,9/2/2011 17:53,0.85,16187,United Kingdom,9,-30.6
C565422,22776,SWEETHEART 3 TIER CAKE STAND ,-1,9/4/2011 12:15,9.95,17774,United Kingdom,9,-9.95
C565425,22526,WHEELBARROW FOR CHILDREN ,-3,9/4/2011 12:40,12.75,15561,United Kingdom,9,-38.25
C565425,23126,FELTCRAFT GIRL AMELIE KIT,-3,9/4/2011 12:40,4.95,15561,United Kingdom,9,-14.85
C565425,23128,FELTCRAFT BOY JEAN-PAUL KIT,-3,9/4/2011 12:40,4.95,15561,United Kingdom,9,-14.85
C565425,23127,FELTCRAFT GIRL NICOLE KIT,-2,9/4/2011 12:40,4.95,15561,United Kingdom,9,-9.9
C565428,22231,JIGSAW TREE WITH BIRDHOUSE,-5,9/4/2011 12:53,1.31,12867,United Kingdom,9,-6.55
C565428,22230,JIGSAW TREE WITH WATERING CAN,-1,9/4/2011 12:53,0.78,12867,United Kingdom,9,-0.78
C565428,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-2,9/4/2011 12:53,0.65,12867,United Kingdom,9,-1.3
C565428,79190B,RETRO PLASTIC POLKA TRAY,-1,9/4/2011 12:53,0.42,12867,United Kingdom,9,-0.42
C565428,M,Manual,-1,9/4/2011 12:53,4.25,12867,United Kingdom,9,-4.25
C565477,21012,ANTIQUE ALL GLASS CANDLESTICK,-3,9/5/2011 10:58,2.1,13630,United Kingdom,9,-6.3
C565581,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,9/5/2011 12:37,4.95,14565,United Kingdom,9,-14.85
C565582,20725,LUNCH BAG RED RETROSPOT,-100,9/5/2011 12:38,1.45,14156,EIRE,9,-145
C565597,22980,PANTRY SCRUBBING BRUSH,-1,9/5/2011 14:29,1.65,12709,Germany,9,-1.65
C565597,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,9/5/2011 14:29,2.95,12709,Germany,9,-2.95
C565597,22625,RED KITCHEN SCALES,-1,9/5/2011 14:29,7.65,12709,Germany,9,-7.65
C565597,21658,GLASS  BEURRE DISH,-2,9/5/2011 14:29,3.39,12709,Germany,9,-6.78
C565615,22423,REGENCY CAKESTAND 3 TIER,-1,9/5/2011 15:20,12.75,12683,France,9,-12.75
C565615,23325,RUSTIC STRAWBERRY JAM POT SMALL,-7,9/5/2011 15:20,1.65,12683,France,9,-11.55
C565615,21197,MULTICOLOUR  CONFETTI IN TUBE,-21,9/5/2011 15:20,1.65,12683,France,9,-34.65
C565615,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-1,9/5/2011 15:20,1.25,12683,France,9,-1.25
C565615,22972,CHILDREN'S SPACEBOY MUG,-10,9/5/2011 15:20,1.65,12683,France,9,-16.5
C565615,23236,STORAGE TIN VINTAGE DOILY ,-1,9/5/2011 15:20,2.89,12683,France,9,-2.89
C565615,23249,VINTAGE RED ENAMEL TRIM PLATE,-6,9/5/2011 15:20,1.65,12683,France,9,-9.9
C565615,22842,BISCUIT TIN VINTAGE RED,-2,9/5/2011 15:20,6.75,12683,France,9,-13.5
C565615,23348,CHILDRENS TOY COOKING UTENSIL SET,-6,9/5/2011 15:20,2.08,12683,France,9,-12.48
C565666,22188,BLACK HEART CARD HOLDER,-1,9/5/2011 17:46,3.95,15856,United Kingdom,9,-3.95
C565666,22187,GREEN CHRISTMAS TREE CARD HOLDER,-2,9/5/2011 17:46,4.25,15856,United Kingdom,9,-8.5
C565671,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,9/6/2011 9:30,9.95,14796,United Kingdom,9,-9.95
C565671,22059,CERAMIC STRAWBERRY DESIGN MUG,-1,9/6/2011 9:30,1.49,14796,United Kingdom,9,-1.49
C565681,23445,ICE CREAM BUBBLES,-20,9/6/2011 10:42,0.83,15521,United Kingdom,9,-16.6
C565681,23256,CHILDRENS CUTLERY SPACEBOY ,-4,9/6/2011 10:42,4.15,15521,United Kingdom,9,-16.6
C565681,23254,CHILDRENS CUTLERY DOLLY GIRL ,-4,9/6/2011 10:42,4.15,15521,United Kingdom,9,-16.6
C565681,23203,JUMBO BAG VINTAGE DOILY ,-10,9/6/2011 10:42,2.08,15521,United Kingdom,9,-20.8
C565681,23201,JUMBO BAG ALPHABET,-10,9/6/2011 10:42,2.08,15521,United Kingdom,9,-20.8
C565681,22622,BOX OF VINTAGE ALPHABET BLOCKS,-2,9/6/2011 10:42,11.95,15521,United Kingdom,9,-23.9
C565681,22333,RETROSPOT PARTY BAG + STICKER SET,-8,9/6/2011 10:42,1.65,15521,United Kingdom,9,-13.2
C565681,22332,SKULLS PARTY BAG + STICKER SET,-8,9/6/2011 10:42,1.65,15521,United Kingdom,9,-13.2
C565681,21915,RED  HARMONICA IN BOX ,-12,9/6/2011 10:42,1.25,15521,United Kingdom,9,-15
C565681,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,9/6/2011 10:42,1.65,15521,United Kingdom,9,-19.8
C565681,20749,ASSORTED COLOUR MINI CASES,-2,9/6/2011 10:42,7.95,15521,United Kingdom,9,-15.9
C565683,21891,TRADITIONAL WOODEN SKIPPING ROPE,-12,9/6/2011 10:42,1.45,15521,United Kingdom,9,-17.4
C565752,21686,MEDINA STAMPED METAL STOOL,-1,9/6/2011 12:58,39.95,17841,United Kingdom,9,-39.95
C565752,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,9/6/2011 12:58,4.15,17841,United Kingdom,9,-4.15
C565761,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,9/6/2011 13:59,3.95,16278,United Kingdom,9,-15.8
C565762,20724,RED RETROSPOT CHARLOTTE BAG,-19,9/6/2011 14:05,0.85,14040,United Kingdom,9,-16.15
C565789,84949,SILVER HANGING T-LIGHT HOLDER,-5,9/7/2011 9:07,1.65,16735,United Kingdom,9,-8.25
C565789,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-12,9/7/2011 9:07,1.65,16735,United Kingdom,9,-19.8
C565799,22624,IVORY KITCHEN SCALES,-1,9/7/2011 10:17,8.5,13999,United Kingdom,9,-8.5
C565804,22846,BREAD BIN DINER STYLE RED ,-1,9/7/2011 10:50,16.95,17491,United Kingdom,9,-16.95
C565843,21788,KIDS RAIN MAC BLUE,-1,9/7/2011 12:15,0.85,14606,United Kingdom,9,-0.85
C565843,85194S,HANGING SPRING FLOWER EGG SMALL,-1,9/7/2011 12:15,0.19,14606,United Kingdom,9,-0.19
C565843,22151,PLACE SETTING WHITE HEART,-1,9/7/2011 12:15,0.42,14606,United Kingdom,9,-0.42
C565848,84991,60 TEATIME FAIRY CAKE CASES,-5,9/7/2011 12:48,0.55,14606,United Kingdom,9,-2.75
C565848,22644,CERAMIC CHERRY CAKE MONEY BANK,-2,9/7/2011 12:48,1.45,14606,United Kingdom,9,-2.9
C565848,22697,GREEN REGENCY TEACUP AND SAUCER,-2,9/7/2011 12:48,2.95,14606,United Kingdom,9,-5.9
C565848,22698,PINK REGENCY TEACUP AND SAUCER,-2,9/7/2011 12:48,2.95,14606,United Kingdom,9,-5.9
C565848,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,9/7/2011 12:48,2.95,14606,United Kingdom,9,-5.9
C565848,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-12,9/7/2011 12:48,1.45,14606,United Kingdom,9,-17.4
C565848,21670,BLUE SPOT CERAMIC DRAWER KNOB,-38,9/7/2011 12:48,1.45,14606,United Kingdom,9,-55.1
C565848,21671,RED SPOT CERAMIC DRAWER KNOB,-15,9/7/2011 12:48,1.45,14606,United Kingdom,9,-21.75
C565848,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,-36,9/7/2011 12:48,1.45,14606,United Kingdom,9,-52.2
C565848,22998,TRAVEL CARD WALLET KEEP CALM,-16,9/7/2011 12:48,0.42,14606,United Kingdom,9,-6.72
C565848,21479,WHITE SKULL HOT WATER BOTTLE ,-1,9/7/2011 12:48,4.25,14606,United Kingdom,9,-4.25
C565848,84029E,RED WOOLLY HOTTIE WHITE HEART.,-1,9/7/2011 12:48,4.25,14606,United Kingdom,9,-4.25
C565848,21485,RETROSPOT HEART HOT WATER BOTTLE,-1,9/7/2011 12:48,4.95,14606,United Kingdom,9,-4.95
C565848,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-1,9/7/2011 12:48,4.25,14606,United Kingdom,9,-4.25
C565848,47566,PARTY BUNTING,-1,9/7/2011 12:48,4.95,14606,United Kingdom,9,-4.95
C565848,23201,JUMBO BAG ALPHABET,-1,9/7/2011 12:48,2.08,14606,United Kingdom,9,-2.08
C565848,22385,JUMBO BAG SPACEBOY DESIGN,-1,9/7/2011 12:48,2.08,14606,United Kingdom,9,-2.08
C565848,85099F,JUMBO BAG STRAWBERRY,-1,9/7/2011 12:48,2.08,14606,United Kingdom,9,-2.08
C565848,21931,JUMBO STORAGE BAG SUKI,-1,9/7/2011 12:48,2.08,14606,United Kingdom,9,-2.08
C565848,85099B,JUMBO BAG RED RETROSPOT,-4,9/7/2011 12:48,2.08,14606,United Kingdom,9,-8.32
C565848,22988,SOLDIERS EGG CUP ,-1,9/7/2011 12:48,1.25,14606,United Kingdom,9,-1.25
C565848,22659,LUNCH BOX I LOVE LONDON,-1,9/7/2011 12:48,1.95,14606,United Kingdom,9,-1.95
C565848,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,-1,9/7/2011 12:48,2.1,14606,United Kingdom,9,-2.1
C565848,22713,CARD I LOVE LONDON ,-8,9/7/2011 12:48,0.42,14606,United Kingdom,9,-3.36
C565864,21833,CAMOUFLAGE LED TORCH,-5,9/7/2011 15:00,1.69,15752,United Kingdom,9,-8.45
C565962,21156,RETROSPOT CHILDRENS APRON,-1,9/8/2011 11:25,1.95,14410,United Kingdom,9,-1.95
C565962,22899,CHILDREN'S APRON DOLLY GIRL ,-1,9/8/2011 11:25,2.1,14410,United Kingdom,9,-2.1
C565962,22367,CHILDRENS APRON SPACEBOY DESIGN,-2,9/8/2011 11:25,1.95,14410,United Kingdom,9,-3.9
C565962,M,Manual,-12,9/8/2011 11:25,1.25,14410,United Kingdom,9,-15
C565962,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,9/8/2011 11:25,2.95,14410,United Kingdom,9,-2.95
C565962,22975,SPACEBOY CHILDRENS EGG CUP,-1,9/8/2011 11:25,1.25,14410,United Kingdom,9,-1.25
C565962,22972,CHILDREN'S SPACEBOY MUG,-1,9/8/2011 11:25,1.65,14410,United Kingdom,9,-1.65
C565962,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,-17,9/8/2011 11:25,0.55,14410,United Kingdom,9,-9.35
C565962,23309,SET OF 60 I LOVE LONDON CAKE CASES ,-15,9/8/2011 11:25,0.55,14410,United Kingdom,9,-8.25
C565962,21927,BLUE/CREAM STRIPE CUSHION COVER ,-3,9/8/2011 11:25,1.25,14410,United Kingdom,9,-3.75
C565962,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-1,9/8/2011 11:25,0.85,14410,United Kingdom,9,-0.85
C566007,21790,VINTAGE SNAP CARDS,-24,9/8/2011 12:03,0.85,16076,United Kingdom,9,-20.4
C566007,21790,VINTAGE SNAP CARDS,-48,9/8/2011 12:03,0.85,16076,United Kingdom,9,-40.8
C566011,23080,RED METAL BOX TOP SECRET,-1,9/8/2011 12:11,8.25,14688,United Kingdom,9,-8.25
C566012,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,9/8/2011 12:15,6.65,17243,United Kingdom,9,-6.65
C566036,21469,POLKA DOT RAFFIA FOOD COVER,-1,9/8/2011 13:21,3.75,17811,United Kingdom,9,-3.75
C566071,23245,SET OF 3 REGENCY CAKE TINS,-3,9/8/2011 17:56,4.95,17997,United Kingdom,9,-14.85
C566071,23172,REGENCY TEA PLATE PINK,-22,9/8/2011 17:56,1.45,17997,United Kingdom,9,-31.9
C566071,23171,REGENCY TEA PLATE GREEN ,-21,9/8/2011 17:56,1.45,17997,United Kingdom,9,-30.45
C566071,23170,REGENCY TEA PLATE ROSES ,-48,9/8/2011 17:56,1.45,17997,United Kingdom,9,-69.6
C566071,23173,REGENCY TEAPOT ROSES ,-8,9/8/2011 17:56,8.15,17997,United Kingdom,9,-65.2
C566071,23174,REGENCY SUGAR BOWL GREEN,-18,9/8/2011 17:56,4.15,17997,United Kingdom,9,-74.7
C566071,23175,REGENCY MILK JUG PINK ,-19,9/8/2011 17:56,2.75,17997,United Kingdom,9,-52.25
C566084,23173,REGENCY TEAPOT ROSES ,-1,9/9/2011 10:11,9.95,12621,Germany,9,-9.95
C566084,23172,REGENCY TEA PLATE PINK,-1,9/9/2011 10:11,1.65,12621,Germany,9,-1.65
C566084,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,9/9/2011 10:11,2.95,12621,Germany,9,-17.7
C566084,22698,PINK REGENCY TEACUP AND SAUCER,-3,9/9/2011 10:11,2.95,12621,Germany,9,-8.85
C566084,22697,GREEN REGENCY TEACUP AND SAUCER,-6,9/9/2011 10:11,2.95,12621,Germany,9,-17.7
C566088,23245,SET OF 3 REGENCY CAKE TINS,-1,9/9/2011 10:24,4.95,14911,EIRE,9,-4.95
C566088,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-3,9/9/2011 10:24,2.95,14911,EIRE,9,-8.85
C566090,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-6,9/9/2011 10:32,0.83,12477,Germany,9,-4.98
C566090,21668,RED STRIPE CERAMIC DRAWER KNOB,-12,9/9/2011 10:32,1.45,12477,Germany,9,-17.4
C566090,20685,DOORMAT RED RETROSPOT,-10,9/9/2011 10:32,7.08,12477,Germany,9,-70.8
C566161,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,9/9/2011 11:39,6.95,17696,United Kingdom,9,-6.95
C566165,22423,REGENCY CAKESTAND 3 TIER,-1,9/9/2011 11:57,12.75,14911,EIRE,9,-12.75
C566165,23110,PARISIENNE KEY CABINET ,-2,9/9/2011 11:57,5.75,14911,EIRE,9,-11.5
C566165,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-4,9/9/2011 11:57,2.95,14911,EIRE,9,-11.8
C566165,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,9/9/2011 11:57,9.95,14911,EIRE,9,-39.8
C566166,21311,SET/4 BIRD MIRROR MAGNETS ,-6,9/9/2011 11:59,0.29,14194,United Kingdom,9,-1.74
C566167,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,9/9/2011 12:00,2.95,17865,United Kingdom,9,-2.95
C566167,22423,REGENCY CAKESTAND 3 TIER,-3,9/9/2011 12:00,12.75,17865,United Kingdom,9,-38.25
C566167,22698,PINK REGENCY TEACUP AND SAUCER,-1,9/9/2011 12:00,2.95,17865,United Kingdom,9,-2.95
C566174,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-1,9/9/2011 12:26,9.95,16309,United Kingdom,9,-9.95
C566174,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,9/9/2011 12:26,9.95,16309,United Kingdom,9,-9.95
C566176,23348,CHILDRENS TOY COOKING UTENSIL SET,-2,9/9/2011 12:37,1.79,16133,United Kingdom,9,-3.58
C566177,22349,DOG BOWL CHASING BALL DESIGN,-1,9/9/2011 12:38,3.75,14108,United Kingdom,9,-3.75
C566180,21314,SMALL GLASS HEART TRINKET POT,-1,9/9/2011 12:52,2.1,16173,United Kingdom,9,-2.1
C566180,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,9/9/2011 12:52,3.75,16173,United Kingdom,9,-3.75
C566180,22798,ANTIQUE GLASS DRESSING TABLE POT,-2,9/9/2011 12:52,2.95,16173,United Kingdom,9,-5.9
C566181,23252,VINTAGE RED ENAMEL TRIM JUG ,-2,9/9/2011 12:53,3.75,14243,United Kingdom,9,-7.5
C566181,82581,TOILET METAL SIGN,-5,9/9/2011 12:53,0.55,14243,United Kingdom,9,-2.75
C566182,23245,SET OF 3 REGENCY CAKE TINS,-1,9/9/2011 12:55,4.95,14210,United Kingdom,9,-4.95
C566183,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,9/9/2011 12:59,1.65,14837,United Kingdom,9,-3.3
C566183,20979,36 PENCILS TUBE RED RETROSPOT,-4,9/9/2011 12:59,1.25,14837,United Kingdom,9,-5
C566185,22637,PIGGY BANK RETROSPOT ,-1,9/9/2011 13:02,2.1,18167,United Kingdom,9,-2.1
C566185,21844,RED RETROSPOT MUG,-1,9/9/2011 13:02,2.55,18167,United Kingdom,9,-2.55
C566185,21539,RED RETROSPOT BUTTER DISH,-2,9/9/2011 13:02,4.25,18167,United Kingdom,9,-8.5
C566187,M,Manual,-1,9/9/2011 13:03,110.45,14096,United Kingdom,9,-110.45
C566197,85066,CREAM SWEETHEART MINI CHEST,-1,9/9/2011 13:54,12.75,18109,United Kingdom,9,-12.75
C566205,22111,SCOTTIE DOG HOT WATER BOTTLE,-1,9/9/2011 14:58,4.95,16362,United Kingdom,9,-4.95
C566205,21485,RETROSPOT HEART HOT WATER BOTTLE,-2,9/9/2011 14:58,4.95,16362,United Kingdom,9,-9.9
C566205,22356,CHARLOTTE BAG PINK POLKADOT,-4,9/9/2011 14:58,0.85,16362,United Kingdom,9,-3.4
C566205,22355,CHARLOTTE BAG SUKI DESIGN,-5,9/9/2011 14:58,0.85,16362,United Kingdom,9,-4.25
C566209,23356,LOVE HOT WATER BOTTLE,-4,9/9/2011 15:04,5.95,16362,United Kingdom,9,-23.8
C566209,23355,HOT WATER BOTTLE KEEP CALM,-5,9/9/2011 15:04,4.95,16362,United Kingdom,9,-24.75
C566216,CRUK,CRUK Commission,-1,9/9/2011 15:17,15.96,14096,United Kingdom,9,-15.96
C566222,23118,PARISIENNE JEWELLERY DRAWER ,-1,9/9/2011 16:34,7.5,13458,United Kingdom,9,-7.5
C566223,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-13,9/9/2011 16:36,0.85,16145,United Kingdom,9,-11.05
C566252,22856,ASSORTED EASTER DECORATIONS  BELLS,-19,9/11/2011 12:14,1.25,13527,United Kingdom,9,-23.75
C566263,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-1,9/11/2011 13:01,2.1,14606,United Kingdom,9,-2.1
C566280,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,9/11/2011 14:12,8.5,12748,United Kingdom,9,-8.5
C566280,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,9/11/2011 14:12,3.95,12748,United Kingdom,9,-7.9
C566280,22723,SET OF 6 HERB TINS SKETCHBOOK,-1,9/11/2011 14:12,3.95,12748,United Kingdom,9,-3.95
C566313,20724,RED RETROSPOT CHARLOTTE BAG,-10,9/12/2011 9:43,0.85,13577,United Kingdom,9,-8.5
C566313,85099B,JUMBO BAG RED RETROSPOT,-10,9/12/2011 9:43,2.08,13577,United Kingdom,9,-20.8
C566384,22201,FRYING PAN BLUE POLKADOT,-1,9/12/2011 12:41,4.25,17811,United Kingdom,9,-4.25
C566384,21588,RETROSPOT GIANT TUBE MATCHES,-1,9/12/2011 12:41,2.55,17811,United Kingdom,9,-2.55
C566384,22843,BISCUIT TIN VINTAGE GREEN,-1,9/12/2011 12:41,6.75,17811,United Kingdom,9,-6.75
C566423,21622,VINTAGE UNION JACK CUSHION COVER,-2,9/12/2011 14:00,4.95,16984,United Kingdom,9,-9.9
C566445,22042,CHRISTMAS CARD SINGING ANGEL,-12,9/12/2011 15:35,0.42,14286,United Kingdom,9,-5.04
C566445,23193,BUFFALO BILL TREASURE BOOK BOX,-6,9/12/2011 15:35,2.25,14286,United Kingdom,9,-13.5
C566445,22583,PACK OF 6 HANDBAG GIFT BOXES,-1,9/12/2011 15:35,2.55,14286,United Kingdom,9,-2.55
C566445,22208,WOOD STAMP SET THANK YOU,-1,9/12/2011 15:35,1.65,14286,United Kingdom,9,-1.65
C566457,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,9/12/2011 17:02,6.95,17696,United Kingdom,9,-6.95
